date,commodity,actual,predicted,residual,model
2025-07-25,Carrots,0.6,0.5856184658766241,0.014381534123375839,"ARIMAX(1,1,1)+xreg"
2025-08-01,Carrots,0.6,0.5853639719933464,0.014636028006653534,"ARIMAX(1,1,1)+xreg"
2025-08-08,Carrots,0.6,0.5777596053691859,0.022240394630814064,"ARIMAX(1,1,1)+xreg"
2025-08-15,Carrots,0.6,0.5673182885694312,0.03268171143056875,"ARIMAX(1,1,1)+xreg"
2025-08-22,Carrots,0.55,0.5585712045140476,-0.008571204514047581,"ARIMAX(1,1,1)+xreg"
2025-08-29,Carrots,0.55,0.5494480096791634,0.0005519903208366372,"ARIMAX(1,1,1)+xreg"
2025-09-05,Carrots,0.54,0.5338391531204173,0.006160846879582738,"ARIMAX(1,1,1)+xreg"
2025-09-12,Carrots,0.54,0.5277926298139227,0.012207370186077315,"ARIMAX(1,1,1)+xreg"
2025-09-19,Carrots,0.54,0.5183816559083847,0.021618344091615338,"ARIMAX(1,1,1)+xreg"
2025-09-26,Carrots,0.54,0.5091596050870595,0.03084039491294055,"ARIMAX(1,1,1)+xreg"
2025-10-03,Carrots,0.52,0.49797566032258045,0.02202433967741957,"ARIMAX(1,1,1)+xreg"
2025-10-10,Carrots,0.52,0.4895453584170336,0.030454641582966402,"ARIMAX(1,1,1)+xreg"
2025-10-17,Carrots,0.52,0.4813262836892285,0.038673716310771544,"ARIMAX(1,1,1)+xreg"
2025-10-24,Carrots,0.52,0.47419793907929497,0.045802060920705046,"ARIMAX(1,1,1)+xreg"
2025-10-31,Carrots,0.52,0.46788930474187906,0.052110695258120954,"ARIMAX(1,1,1)+xreg"
2025-11-07,Carrots,0.52,0.46156391017512366,0.05843608982487636,"ARIMAX(1,1,1)+xreg"
2025-11-14,Carrots,0.55,0.4576406468657578,0.09235935313424226,"ARIMAX(1,1,1)+xreg"
2025-11-21,Carrots,0.55,0.4543189278039136,0.09568107219608646,"ARIMAX(1,1,1)+xreg"
2025-11-28,Carrots,0.52,0.45212035618044544,0.06787964381955458,"ARIMAX(1,1,1)+xreg"
2025-12-05,Carrots,0.52,0.4523421460075717,0.0676578539924283,"ARIMAX(1,1,1)+xreg"
2025-12-12,Carrots,0.52,0.4524843879739656,0.0675156120260344,"ARIMAX(1,1,1)+xreg"
2025-12-19,Carrots,0.52,0.45381016175865196,0.06618983824134805,"ARIMAX(1,1,1)+xreg"
2025-12-26,Carrots,0.4838636363636362,0.4563052206048349,0.027558415758801302,"ARIMAX(1,1,1)+xreg"
2026-01-02,Carrots,0.4838636363636362,0.45993826694652107,0.02392536941711515,"ARIMAX(1,1,1)+xreg"
2026-01-09,Carrots,0.4838636363636362,0.46466140879750806,0.01920222756612816,"ARIMAX(1,1,1)+xreg"
2026-01-16,Carrots,0.4838636363636362,0.47041085812438665,0.013452778239249563,"ARIMAX(1,1,1)+xreg"
2026-01-23,Carrots,0.52,0.4771078610197059,0.04289213898029409,"ARIMAX(1,1,1)+xreg"
2026-01-30,Carrots,0.52,0.4846598461112821,0.03534015388871792,"ARIMAX(1,1,1)+xreg"
2026-02-06,Carrots,0.49,0.4913066405987847,-0.001306640598784714,"ARIMAX(1,1,1)+xreg"
2026-02-13,Carrots,0.49,0.5002425374078703,-0.010242537407870289,"ARIMAX(1,1,1)+xreg"
2026-02-20,Carrots,0.53,0.5096871831890692,0.02031281681093078,"ARIMAX(1,1,1)+xreg"
